Number,Name,Address,Latitude,Longitude,Banking,Bonus,Status,Contract Name,Bike Stands,Available Bike Stands,Available Bikes,Last Update Date,Last Update - Time
168,Avda Malvarrosa,Malvarrosa - Río Tajo,39.47683913,-0.327977958,False,False,Open,Valence,15,2,12,12-11-2025,14:48:03
168,Place Bila,FACE 3 PL BILA,43.626597,1.458835,False,False,Open,Toulouse,20,19,1,12-11-2025,14:56:40
168,Hopital Français ,Av. Josse Goffin / Josse Goffinlaan 125,50.866379,4.303281,False,False,Open,Bruxelles-Capitale,25,16,9,12-11-2025,14:55:12
168,Avenida Ramon Y Cajal,AVENIDA RAMON Y CAJAL - Aprox. Avda de la Ciudad JardIn,37.375135,-5.96762,False,False,Open,Seville,18,9,9,12-11-2025,14:57:06
169,Georges Eekhoud,GEORGES EEKHOUD - AVENUE GEORGES EEKHOUD/GEORGES EEKHOUDLAAN 56,50.877125,4.387515,False,False,Open,Bruxelles-Capitale,25,9,15,12-11-2025,14:50:10
169,Albi  Avranches,65 RTE D'ALBI,43.632532,1.463081,False,False,Open,Toulouse,17,12,3,12-11-2025,14:57:13
170,Albi  Nicol,FACE 163 CHE NICOL,43.635586,1.464289,True,False,Open,Toulouse,17,16,1,12-11-2025,14:48:40
170,Riga,RIGA - SQUARE FRANCOIS RIGA / FRANCOIS RIGASQUARE,50.87453,4.385378,False,False,Open,Bruxelles-Capitale,20,15,5,12-11-2025,14:50:22
170,Plaza Antonio Aparicio Herrero,PLAZA ANTONIO APARICIO HERRERO - Aprox. C/ San Juan de Dios,37.37896645,-5.968923122,False,False,Open,Seville,18,14,1,12-11-2025,14:57:28
171,Piscine Louis Nameche,Rue Charles Malis / Charles Malisstraat 71 (parking piscine / parking zwembad),50.854789,4.312201,False,False,Open,Bruxelles-Capitale,25,9,11,12-11-2025,14:49:17
171,Albi  Pelet,191 RTE D'ALBI,43.641034,1.466458,False,False,Open,Toulouse,17,14,0,12-11-2025,14:49:08
171,Calle Alfonso Laso De La Vega,CALLE ALFONSO LASO DE LA VEGA - Aprox. Parroco Antonio González,37.36614639,-5.974870135,False,False,Open,Seville,19,8,7,12-11-2025,14:56:38
171,Calle Gran Canaria,Gran Canaria - Ingeniero Manuel Maese,39.48302815,-0.329098965,False,False,Open,Valence,15,15,0,12-11-2025,14:57:37
172,Ronda Tamarguillo,RONDA TAMARGUILLO - Aprox. Alfonso Laso de la Vega,37.367046,-5.971103,False,False,Open,Seville,20,7,13,12-11-2025,14:49:08
172,Netwiller  Ebelot,RD-PT DE L'ABBE LAFFORGUE ANGLE RUE HENRI EBELOT,43.642859,1.461124,False,False,Open,Toulouse,20,13,2,12-11-2025,14:52:07
172,Aeropolis,AEROPOLIS - CHAUSSEE D'HAECHT (FACE 586) / HAACHTSESTEENWEG (TEGENOVER 586),50.869764,4.388191,False,False,Open,Bruxelles-Capitale,25,7,18,12-11-2025,14:51:52
172,Avenidapioxii,Pío XII - Campanar,39.48143013,-0.393436157,False,False,Open,Valence,20,8,11,12-11-2025,14:50:27
173,Bichon,BICHON - PLACE BICHON / BICHONPLEIN,50.864656,4.394448,False,False,Open,Bruxelles-Capitale,24,12,12,12-11-2025,14:52:18
173,Bourgesmaunoury  Segla,25 AV MAURICE BOURGES MAUNOURY,43.633171,1.450638,False,False,Open,Toulouse,19,19,0,12-11-2025,14:52:32
174,Callemonduber,Monduber - Peset Aleixandre,39.48940616,-0.386738141,False,False,Open,Valence,19,14,5,12-11-2025,14:48:04
174,Mennekens,Av. Brigade Piron / Brigade Pironlaan 80,50.853947,4.31635,False,False,Open,Bruxelles-Capitale,22,10,10,12-11-2025,14:52:05
174,Bourgesmaunoury  Melat,41 AV MAURICE BOURGES MAUNOURY,43.63694,1.452615,False,False,Open,Toulouse,19,14,5,12-11-2025,14:53:52
175,Beekkant,BEEKKANT - BOULEVARD EDMOND MACHTENS / EDMOND MACHTENSLAAN,50.854166,4.322948,False,False,Open,Bruxelles-Capitale,25,5,15,12-11-2025,14:49:10
175,Borderouge  Metro,FACE 52 AV BOURGES MAUNOURY,43.639633,1.452569,True,False,Open,Toulouse,30,27,3,12-11-2025,14:56:59
175,Callejuanxxiii,Juan XXIII - Domingo Gómez,39.49255717,-0.382803131,False,False,Open,Valence,15,11,4,12-11-2025,14:47:57
176,Avenida De La Ciudad Jardin,AVENIDA DE LA CIUDAD JARDIN - Aprox. C/ Profesor BraNa,37.37755944,-5.966557113,False,False,Open,Seville,20,17,3,12-11-2025,14:53:05
176,Cimetière  Compans,1 RUE DU GENERAL COMPANS,43.606701,1.458143,False,False,Open,Toulouse,18,17,0,12-11-2025,14:54:13
176,Caminodemoncada,Cno. Moncada - Pedro Patricio Mey,39.49198517,-0.378944119,False,False,Open,Valence,20,20,0,12-11-2025,14:48:04
176,Colonel Bourg ,Rue Colonel Bourg / Kolonel Bourgstraat 106,50.852356,4.408635,False,False,Open,Bruxelles-Capitale,25,10,15,12-11-2025,14:53:41
177,Callealcudia,Alcudia de Crespins - Pedro Patricio Mey,39.49351317,-0.373579104,False,False,Open,Valence,15,14,0,12-11-2025,14:48:01
177,Chasseurs Ardennais ,Rue du Noyer / Notelaarstraat 85,50.849409,4.389263,False,True,Open,Bruxelles-Capitale,25,15,10,12-11-2025,14:52:54
177,Avenida Alcalde Juan Fernández,AVENIDA ALCALDE JUAN FERNÁNDEZ - Aprox. C/ Profesor Buenaventura Pinillos,37.373057,-5.969272,False,False,Open,Seville,17,14,3,12-11-2025,14:54:54
177,Brunaud  Baillaud,64 RUE BAILLAUD,43.617458,1.465428,False,False,Open,Toulouse,20,13,6,12-11-2025,14:55:13
178,Callereiggenoves,Reig GenovEs - Ramón Contreras Mongrell,39.49218417,-0.370597094,False,False,Open,Valence,20,20,0,12-11-2025,14:49:09
178,Brunaud  Plana,FACE 100 AV YVES BRUNAUD,43.619291,1.468681,True,False,Open,Toulouse,20,15,4,12-11-2025,14:54:13
178,Diamant,Rue Colonel Bourg x Bd Auguste Reyers / Kolonel Bourgstraat x Auguste Reyerslaan,50.85043,4.402169,False,False,Open,Bruxelles-Capitale,22,19,3,12-11-2025,14:54:19
178,Calle Jose Saramago,CALLE JOSE SARAMAGO - Aprox. Avda del Alcalde Juan Fernández,37.373228,-5.973895,False,False,Open,Seville,20,19,0,12-11-2025,14:56:23
179,Celtes ,Av. de Tervueren / Tervurenlaan 17,50.839217,4.398015,False,True,Open,Bruxelles-Capitale,44,29,9,12-11-2025,14:48:28
179,Plana  Cassaing,5 CH CASSAING,43.616938,1.473616,False,False,Open,Toulouse,17,7,9,12-11-2025,14:52:28
179,Ronda Urbana Norte,RONDA URBANA NORTE - Aprox. C/ de Rimas,37.413162,-5.985356,False,False,Open,Seville,20,20,0,12-11-2025,14:55:54
179,Avenidadelaplata,Av. de la Plata - Zapadores,39.45544005,-0.366517062,False,False,Open,Valence,23,13,10,12-11-2025,14:49:16
180,Avenidadoctorwaksman,Doctor Waksman - Nieves,39.45598905,-0.370774075,False,False,Open,Valence,20,11,9,12-11-2025,14:48:01
180,Place De Soupetard,3 PLACE DE SOUPETARD,43.612162,1.477347,False,False,Open,Toulouse,18,8,10,12-11-2025,14:51:24
180,Calle Doctor Jaime Marcos,CALLE DOCTOR JAIME MARCOS - Aprox. Avda. Doc. Fedriani,37.40966,-5.984254,False,False,Open,Seville,20,17,1,12-11-2025,14:50:26
180,Jourdan,JOURDAN - RUE FROISSART (FACE 3 - 5) / FROISSARTSTRAAT (TEGENOVER 3 - 5),50.837726,4.381565,False,False,Open,Bruxelles-Capitale,25,5,15,12-11-2025,14:55:37
181,Louis Titz,LOUIS TITZ - AVENUE DE LA CHASSE/ JACHTLAAN 182 - 184,50.835723,4.394395,False,False,Open,Bruxelles-Capitale,25,20,5,12-11-2025,14:57:28
181,Calledelsalinar,"Zapadores, 23",39.45796706,-0.368282069,False,False,Open,Valence,15,13,2,12-11-2025,14:48:01
181,Plana  Garnier,27 AV LOUIS PLANA,43.609275,1.479898,False,False,Open,Toulouse,17,15,2,12-11-2025,14:48:50
182,Calle Victoria Kent,CALLE VICTORIA KENT - Aprox. Avda Alcalde Manuel del Valle,37.41459659,-5.97388116,False,False,Open,Seville,15,13,2,12-11-2025,14:52:11
182,Boileau,BOILEAU - BOULEVARD SAINT MICHEL / SINT-MICHIELSLAAN,50.83168,4.404769,False,False,Open,Bruxelles-Capitale,25,20,5,12-11-2025,14:57:28
182,Avdaausiasmarch,Ausias March - Pianista Amparo Iturbi,39.45540004,-0.375056088,False,False,Open,Valence,21,19,2,12-11-2025,14:55:23
182,Chaubet  Plana,FACE 155 AV JEAN CHAUBET,43.60592,1.481742,True,False,Open,Toulouse,20,16,1,12-11-2025,14:57:30
183,La Chasse ,Av. des Casernes / Kazernenlaan 4,50.829928,4.390357,False,False,Open,Bruxelles-Capitale,25,17,5,12-11-2025,14:48:51
183,Rue De Cugnaux  Gravette,RUE DE CUGNAUX,43.593147,1.424313,False,False,Open,Toulouse,18,15,2,12-11-2025,14:51:34
183,Alcalde Manuel Del Valle,ALCALDE MANUEL DEL VALLE - Aprox. C/ Pino Montano,37.410995,-5.971628,False,False,Open,Seville,15,14,1,12-11-2025,14:52:20
183,Avda Ausias March,Ausias March - Av. de la Plata,39.45258804,-0.372375078,False,False,Open,Valence,18,14,4,12-11-2025,14:55:51
184,Michoun  Hyères,70 CHEMIN MICHOUN,43.62724,1.469293,False,False,Open,Toulouse,20,18,0,12-11-2025,14:52:32
184,Philippe Baucq,PHILIPPE BAUCQ - RUE PHILIPPE BAUCQ / PHILIPPE BAUCQSTRAAT 32 - 38,50.831592,4.385786,False,False,Open,Bruxelles-Capitale,25,16,7,12-11-2025,14:50:18
184,Callebomberramonduart,Bombero Ramón Duart - Hermanos Maristas,39.45275004,-0.365661058,False,False,Open,Valence,15,11,4,12-11-2025,14:47:58
185,Roubichou  Arles,30 RUE ROUBICHOU,43.627108,1.465538,False,False,Open,Toulouse,15,14,0,12-11-2025,14:54:31
185,Pere De Deken ,Rue Père de Deken / Pater de Dekenstraat 40,50.835797,4.401599,False,False,Open,Bruxelles-Capitale,25,19,6,12-11-2025,14:57:35
186,Desbals  Boualam,1 IMPASSE BACHAGA BOUALAM,43.579171,1.410939,False,False,Open,Toulouse,18,2,16,12-11-2025,14:54:41
186,Calleingenierojoaquinbenlloch,Benifairó de Valldigna - Joaquín Benlloch,39.45035903,-0.374106082,False,False,Open,Valence,14,7,7,12-11-2025,14:50:26
186,Calle Orfebre Dominguez Vázquez,CALLE ORFEBRE DOMINGUEZ VÁZQUEZ - Aprox. C/ Pino Montano,37.40860456,-5.973161154,False,False,Open,Seville,20,16,4,12-11-2025,14:52:49
186,Genot,Chau. de Gand / Gentsesteenweg 1033,50.861783,4.302607,False,False,Open,Bruxelles-Capitale,17,8,8,12-11-2025,14:55:46
187,Arsenal ,Bd Louis Schmidt / Louis Schmidtlaan 2,50.826603,4.397117,False,False,Open,Bruxelles-Capitale,25,14,10,12-11-2025,14:51:40
187,Calle Doctor Laffon,CALLE DOCTOR LAFFON - Aprox. C/ Efeso,37.39540051,-5.964043114,False,False,Open,Seville,20,7,13,12-11-2025,14:53:34
187,Desbals  Fieux,187 RUE HENRI DESBALS,43.58456,1.415683,False,False,Open,Toulouse,17,13,4,12-11-2025,14:55:19
188,Hospitalnuevafe,Hospital Nueva Fe (consultas externas),39.444589,-0.375249,False,False,Open,Valence,40,2,38,12-11-2025,14:47:59
188,Osseghem,OSSEGHEM -  AVENUE MAHATMA GANDHI/ MAHATMA GANDHILAAN 10,50.857235,4.324354,False,False,Open,Bruxelles-Capitale,24,12,11,12-11-2025,14:51:45
188,Avenida Hytasa,AVENIDA HYTASA - Aprox. C/ Romeral,37.372322,-5.963171,False,False,Open,Seville,20,15,2,12-11-2025,14:56:12
188,Av De Muret  Lafage,121 AVENUE DE MURET,43.584339,1.427597,False,False,Open,Toulouse,20,16,3,12-11-2025,14:57:31
189,Av De Muret  Boutinon,46 AVENUE DE MURET,43.581793,1.425738,False,False,Open,Toulouse,19,15,0,12-11-2025,14:48:45
189,Place Van Meyel ,Pl. Van Meyel / Van Meyelplein,50.836924,4.389073,False,False,Open,Bruxelles-Capitale,17,9,4,12-11-2025,14:53:59
190,Ctramalilla,Cra. Malilla - Bulevar Sur,39.44605001,-0.380387098,False,False,Open,Valence,18,16,2,12-11-2025,14:47:58
190,Espagne  Oustalous,39 RTE D'ESPAGNE,43.577437,1.423953,False,False,Open,Toulouse,20,2,16,12-11-2025,14:51:03
190,Terdelt,Place Terdelt / Teldertplein 6,50.867904,4.390696,False,False,Open,Bruxelles-Capitale,22,9,13,12-11-2025,14:57:26
191,Glorieta Carlos Cano,GLORIETA CARLOS CANO - Aprox. C/ Blas Infante,37.374136,-6.008866,False,False,Open,Seville,20,2,18,12-11-2025,14:47:55
191,Artan,ARTAN - RUE CLAYS,50.853973,4.38374,False,False,Open,Bruxelles-Capitale,24,9,15,12-11-2025,14:55:51
191,Jardin Du Pech,395 ROUTE DE SAINT SIMON,43.590046,1.415246,False,False,Open,Toulouse,18,9,9,12-11-2025,14:57:31
192,Stsimon  Prado,355 ROUTE DE SAINT-SIMON,43.587845,1.409785,False,False,Open,Toulouse,20,6,13,12-11-2025,14:50:44
192,Avenida De Alvar Nunez,AVENIDA DE ALVAR NUNEZ - Aprox. C/ Collante,37.378072,-6.011938,False,False,Open,Seville,19,15,4,12-11-2025,14:49:41
192,Auberge De Jeunesse ,Rue Delaunoy 67 x Rue de l'ElEphant 109 / Delaunoystraat 67 x Olifantstraat 109,50.851562,4.332924,False,False,Open,Bruxelles-Capitale,25,11,12,12-11-2025,14:51:47
193,Avenida De Coria,AVENIDA DE CORIA - Aprox. C/ Coruña,37.38111144,-6.012005274,False,False,Open,Seville,20,2,18,12-11-2025,14:49:04
193,Lombez  Petite Vitesse,59 AV DE LOMBEZ,43.59487,1.415088,False,False,Open,Toulouse,20,14,6,12-11-2025,14:52:11
193,Callecarteros,Uruguay - Carteros,39.45511404,-0.386809123,False,False,Open,Valence,20,16,4,12-11-2025,14:52:57
193,Gare De L'Ouest ,ChaussEe de Ninove / Ninoofsesteenweg 203,50.848866,4.320628,False,False,Open,Bruxelles-Capitale,30,16,13,12-11-2025,14:52:49
194,Lombez  Hippodrome,FACE 140 AV DE LOMBEZ,43.593979,1.410311,False,False,Open,Toulouse,20,17,3,12-11-2025,14:52:45
194,Calle Parque De Doñana,CALLE PARQUE DE DOÑANA - Aprox. Calle Corral de los Olmos,37.418586,-5.973249,False,False,Open,Seville,20,7,12,12-11-2025,14:49:59
194,Stuyvenberg,AVENUE HOUBA DE STROOPER LAAN 30-32,50.885885,4.342003,False,False,Open,Bruxelles-Capitale,25,22,3,12-11-2025,14:54:02
194,Estacionavejoaquinsorolla,Estación AVE Joaquín Sorolla,39.46074,-0.38189,False,False,Open,Valence,40,22,18,12-11-2025,14:52:36
195,Westland Shopping,WESTLAND SHOPPING - Bd Joseph Bracops / Joseph Bracopslaan 250,50.838356,4.284213,False,False,Open,Bruxelles-Capitale,26,11,14,12-11-2025,14:48:08
195,Callegiorgeta,Giorgeta - Roig de Corella,39.45935206,-0.384372118,False,False,Open,Valence,16,0,0,12-11-2025,14:47:59
195,Rieux  Chant Du Merle,FACE 15 RUE PIERRE LAROUSSE,43.597355,1.459063,False,False,Open,Toulouse,18,17,1,12-11-2025,14:53:55
195,Calle Corral Del Agua,CALLE CORRAL DEL AGUA - Aprox. Camino de los toros,37.421626,-5.971503,False,False,Open,Seville,20,14,6,12-11-2025,14:54:09
196,Calle Estrella Canopus,CALLE ESTRELLA CANOPUS - Aprox. C/ estrella Betelgeuse,37.424568,-5.969987,False,False,Open,Seville,20,12,8,12-11-2025,14:48:30
196,Avdagasparaguilar,Jerónimo Muñoz - Gaspar Aguilar,39.45954305,-0.388157129,False,False,Open,Valence,15,10,4,12-11-2025,14:49:14
196,Prince De Liege ,ChaussEe de Ninove / Ninoofsesteenweg 627,50.846874,4.29817,False,True,Open,Bruxelles-Capitale,25,7,17,12-11-2025,14:49:24
196,Pujol  Goujon,6 RUE JEAN GOUJON,43.601719,1.458019,False,False,Open,Toulouse,20,17,2,12-11-2025,14:57:10
197,Calle Agricultores,CALLE AGRICULTORES - Aprox. C/ estrella Betelgeuse,37.42343863,-5.966404139,False,False,Open,Seville,20,0,0,03-09-2024,11:12:46
197,Pujol  Perignon,6 AV LOUIS BLERIOT,43.600361,1.464039,True,False,Open,Toulouse,20,20,0,12-11-2025,14:57:05
197,De Smet,DE SMET - PLACE HENRI DE SMET / HENRI DE SMETPLEIN,50.848255,4.314854,False,False,Open,Bruxelles-Capitale,25,7,16,12-11-2025,14:50:12
197,Callefontanarsdelsaforins,Fontanars dels Aforins - Jacinto Labaila,39.45815205,-0.392424141,False,False,Open,Valence,15,13,2,12-11-2025,14:50:23
198,Calle Mar De Alboran,CALLE MAR DE ALBORAN - Aprox. C/ Camino de los Toros,37.42044661,-5.967956142,False,False,Open,Seville,20,0,0,03-09-2024,11:13:36
198,Scheut,SCHEUT - CHEE DE NINOVE (FACE 441) / NINOOFSESTEENWEG (TEGENOVER 441),50.847649,4.307714,False,False,Closed,Bruxelles-Capitale,25,0,0,24-01-2024,11:00:08
198,Deltour  Lafilaire,FACE 25 CHEMIN LAFILAIRE,43.596193,1.473375,False,False,Open,Toulouse,20,12,8,12-11-2025,14:54:02
199,Mar De Alborán,MAR DE ALBORÁN - Aprox. Corral de los Olmos,37.4178556,-5.969296145,False,False,Open,Seville,20,0,0,03-09-2024,11:14:57
199,Henri Rey,Bd FElix Paulsen / FElix Paulsenlaan 5,50.843693,4.304986,False,True,Open,Bruxelles-Capitale,15,7,6,12-11-2025,14:56:18
199,Deltour  Rieux,4 BD DELTOUR,43.591484,1.470014,False,False,Open,Toulouse,22,16,5,12-11-2025,14:55:02
199,Callebeatonicolasfactor,Beato Nicolás Factor - Convento de Jesús,39.46155606,-0.391649141,False,False,Open,Valence,15,10,5,12-11-2025,14:48:10
200,Avdadelcid,Av. del Cid - Julián Peña,39.46770508,-0.393305149,False,False,Open,Valence,15,15,0,12-11-2025,14:48:00
200,Veterans Coloniaux ,Square des VEtErans Coloniaux / Square der Koloniale Veteranen 8,50.844006,4.313818,False,True,Open,Bruxelles-Capitale,25,15,10,12-11-2025,14:54:24
200,Revel  Bajac,43 route de Revel - Gymnase Ecoles publiques Henri Guillaumet,43.576559,1.487548,True,False,Open,Toulouse,16,15,1,12-11-2025,14:57:32
200,Camino De Los Toros,CAMINO DE LOS TOROS - Aprox. C/ Mediterráneo,37.419198,-5.963082,False,False,Open,Seville,20,0,20,12-11-2025,14:48:49
201,Avdaperezgaldos,Perez Galdós - Nou Moles,39.47168009,-0.393759152,False,False,Open,Valence,20,20,0,12-11-2025,14:48:03
201,Peterbos,PETERBOS - BD MARIA GROENINCKX DE MAY (FACE 26) / MARIA GROENINCKX DE MAYLAAN (TEGENOVER 26),50.8414,4.296013,False,True,Open,Bruxelles-Capitale,25,15,9,12-11-2025,14:49:29
201,Calle Pino Montano,CALLE PINO MONTANO - Aprox. C/ Estafeta,37.41611681,-5.967555995,False,False,Open,Seville,20,12,6,12-11-2025,14:48:55
201,Stexupery  Potez,256 AV ANTOINE DE ST EXUPERY,43.579763,1.480838,False,False,Open,Toulouse,18,15,2,12-11-2025,14:52:34
202,Platine Plaisir Bee,"plaisir : Latitude : 48,79997371   Longitude:1,94620213
Villeurbanne : Latitude : 45,780403    Longitude :4,905",43.6159088,1.0001755,False,True,Open,Lyon,6,0,6,14-10-2025,14:50:44
202,Paseopechina,Pechina - Teruel,39.47619011,-0.393425154,False,False,Open,Valence,20,20,0,12-11-2025,14:48:07
202,Aumale,AUMALE - RUE D'AUMALE / AUMALESTRAAT 339-341,50.840217,4.313386,False,False,Open,Bruxelles-Capitale,21,13,8,12-11-2025,14:55:12
202,Stexupery  Butte,165 AV ANTOINE DE ST EXUPERY,43.581632,1.475865,False,False,Open,Toulouse,17,10,6,12-11-2025,14:50:30
202,Avenida Mujer Trabajadora,AVENIDA MUJER TRABAJADORA - Aprox. Avda Miraflores,37.41146658,-5.966763133,False,False,Open,Seville,20,11,9,12-11-2025,14:53:03
203,Calle Tesalonica,CALLE TESALONICA - Calle Mazzantini,37.39609352,-5.958764096,False,False,Open,Seville,20,2,9,12-11-2025,14:49:54
203,Stexupery  Petit Prince,2 AV ANTOINE DE ST EXUPERY,43.58355,1.470033,False,False,Open,Toulouse,20,19,1,12-11-2025,14:53:51
203,Callereinaviolante,Reina Violante - Escultor García Mas,39.48457713,-0.401273182,False,False,Open,Valence,15,13,2,12-11-2025,14:56:27
203,Demosthene,Bd Prince de Liège / Prins van Luiklaan 218,50.84045,4.305055,False,False,Open,Bruxelles-Capitale,15,6,6,12-11-2025,14:57:10
204,Avdageneralaviles,Corts Valencianes - General AvilEs,39.48581114,-0.396678169,False,False,Open,Valence,20,17,3,12-11-2025,14:47:56
204,Place Roger Arnaud,PL ROGER ARNAUD,43.586859,1.463178,True,False,Open,Toulouse,18,18,0,12-11-2025,14:52:51
205,Callenicasiobenlloch,Nicasio Benlloch - Amics dels Corpus,39.48925515,-0.39318116,False,False,Open,Valence,24,22,2,12-11-2025,14:48:02
205,De Linde,DE LINDE - PLACE DE LINDE 22 / DE LINDEPLEIN 22,50.835503,4.299573,False,False,Open,Bruxelles-Capitale,20,11,6,12-11-2025,14:56:32
205,Rieux  Cottages,58 AV DES COTTAGES,43.585924,1.475057,False,False,Open,Toulouse,18,13,4,12-11-2025,14:53:57
206,Calleperiodistagilsumbiela,Periodista Gil Sumbiela - Poeta Serrano Clavero,39.49268017,-0.38909815,False,False,Open,Valence,15,14,1,12-11-2025,14:47:57
206,Rieux  Leygue,20 AV ARMAND LEYGUE,43.594117,1.465197,True,False,Open,Toulouse,18,15,3,12-11-2025,14:56:05
206,Saintguidon ,Cours Saint-Guidon 7 / Sint-Guidocorso 7,50.834929,4.305659,False,False,Open,Bruxelles-Capitale,25,14,5,12-11-2025,14:56:34
207,Calle Ifni,CALLE IFNI - Aprox. Avda de Holanda,37.35501635,-5.982370155,False,False,Open,Seville,20,4,13,12-11-2025,14:54:37
207,Callemillaresesqcallefedericogarcalorca,"Giorgeta, 64",39.45536104,-0.381996108,False,False,Open,Valence,15,6,9,12-11-2025,14:48:06
207,Biestebroeck ,ChaussEe de Mons 591 / Bergensesteenweg 591,50.83362,4.313592,False,False,Open,Bruxelles-Capitale,25,11,13,12-11-2025,14:48:16
207,Mal Clabel  Aude,FACE 25 RUE DE L AUDE,43.583202,1.481757,False,False,Open,Toulouse,17,17,0,12-11-2025,14:55:13
208,Avenida De Grecia,AAVENIDA DE GRECIA - Aprox. Avda de Italia,37.35065633,-5.984190159,False,False,Open,Seville,15,0,15,12-11-2025,14:49:51
208,Melba,MELBA - AV NELLIE MELBA (FACE 1 a 9) / NELLIE MELBALAAN (TEGENOVER 1 tot 9),50.832565,4.294311,False,False,Open,Bruxelles-Capitale,25,20,4,12-11-2025,14:48:20
208,Callecarterosesqcallemossenfebrer,Carteros - Mossen Febrer,39.45166003,-0.388669126,False,False,Open,Valence,20,11,9,12-11-2025,14:48:02
208,Baroux  Limayrac,"Avenue Lucien Baroux, face parking Place Auguste Albert",43.591603,1.479018,False,False,Open,Toulouse,18,18,0,12-11-2025,14:56:54
209,Veeweyde ,VEEWEYDE / VEEWEIDE - BD THEO LAMBERT (FACE 5 a 9) / THEO LAMBERTLAAN (TEGENOVER ( tot 9),50.828602,4.299621,False,False,Open,Bruxelles-Capitale,25,17,8,12-11-2025,14:49:40
209,Avdagasparaguilaresqcallemusicopenella,Gaspar Aguilar - Músico Penella,39.45205003,-0.39310614,False,False,Open,Valence,18,13,5,12-11-2025,14:48:04
209,Avenida Alemania,AVENIDA ALEMANIA - Aprox. Glorieta Chekia,37.34531731,-5.98265615,False,False,Open,Seville,15,8,5,12-11-2025,14:56:49
209,Baroux  Darasse,4 AV LUCIEN BAROUX,43.589557,1.4789,False,False,Open,Toulouse,18,17,1,12-11-2025,14:56:47
210,Paseo De Europa,PASEO DE EUROPA - Aprox. Ava de Francia,37.34806132,-5.980058143,False,False,Open,Seville,15,1,13,12-11-2025,14:47:44
210,Marius Renard,"Av. Charles De Tollenaere / Charles De Tollenaerelaan 58, 1070 Anderlecht",50.827873,4.288707,False,False,Open,Bruxelles-Capitale,25,13,11,12-11-2025,14:50:49
210,Terrasse  Mont Ventoux,FACE 42 CHE DE LA TERRASSE,43.586086,1.482942,False,False,Open,Toulouse,18,13,2,12-11-2025,14:53:29
210,Callecamposcrespoesqcallejuandegaray,Campos Crespo - Juan de Garay,39.45552104,-0.396807153,False,False,Open,Valence,15,13,2,12-11-2025,14:52:41
211,Avenida De Alemania,AVENIDA DE ALEMANIA - Aprox. Glorieta de Letonia,37.34645738,-5.976243873,False,False,Open,Seville,15,12,3,12-11-2025,14:48:06
211,Callefrayjuníperoserraesqcallevalld'Uix,Fray Junípero Serra - Vall d'Uixó,39.45869405,-0.397848158,False,False,Open,Valence,15,15,0,12-11-2025,14:47:53
211,Metro Ceria ,ChaussEe de Mons 1284 / Bergensesteenweg 1284,50.816704,4.290857,False,False,Open,Bruxelles-Capitale,22,10,10,12-11-2025,14:51:20
211,Terrasse  Ledormeur,9 RUE LE DORMEUR,43.583511,1.487795,False,False,Open,Toulouse,18,11,6,12-11-2025,14:57:30
212,Callefrayjuaníperoserraesqcalletorrente,Fray Juanípero Serra - Torrente,39.46145206,-0.400487167,False,False,Open,Valence,15,15,0,12-11-2025,14:47:53
212,Chirac  Chaumière,RUE DE LA CHAUMIERE / 50 M APRES RD-PT DU CAPITAINE DREYFUS,43.6152,1.465444,False,False,Open,Toulouse,17,13,3,12-11-2025,14:50:02
212,Theo Lambert,THEO LAMBERT - BD THEO LAMBERT (FACE 66) / THEO LAMBERT LAAN (TEGENOVER 66),50.82701,4.292098,False,False,Open,Bruxelles-Capitale,25,15,9,12-11-2025,14:54:01
212,Avenida Reinido Unido,AVENIDA REINIDO UNIDO - Aprox. Avda de Italia,37.35133899,-5.977759187,False,False,Open,Seville,15,4,10,12-11-2025,14:55:03
213,Pujol  Chaubet,129 AV DE CASTRES,43.600704,1.467249,False,False,Open,Toulouse,17,17,0,12-11-2025,14:48:49
213,Callearchiduquecarlosesqcallejosemamor,Archiduque Carlos - JosE María Mortes Lerma,39.46313306,-0.397063158,False,False,Open,Valence,15,14,1,12-11-2025,14:48:01
213,La Roue ,"ChaussEe de Mons / Bergensesteenweg 1110, 1070 Anderlecht",50.821018,4.293865,False,False,Open,Bruxelles-Capitale,15,9,5,12-11-2025,14:54:02
214,Castres  Achiary,48 AV DE CASTRES,43.600828,1.473579,False,False,Open,Toulouse,17,17,0,12-11-2025,14:52:04
214,Callesantacruzdetenerifeesqcallellomba,"Santa Cruz de Tenerife, 21",39.46490007,-0.400667169,False,False,Open,Valence,15,15,0,12-11-2025,14:47:58
214,Campus Ceria ,Av. Emile Gryson 6 / Emile Grysonlaan 6,50.815942,4.295095,False,True,Open,Bruxelles-Capitale,30,6,19,12-11-2025,14:54:52
215,Cureghem ,Av. Raymond Vander Bruggen / Raymond Vander Bruggenlaan 2,50.836864,4.317321,False,False,Open,Bruxelles-Capitale,25,25,0,24-09-2025,15:59:51
215,Argoulets Metro,FACE 8 RUE DE GAILLAC,43.623823,1.475935,True,False,Open,Toulouse,20,10,10,12-11-2025,14:53:52
215,Callemusicoayllonesqcallefranciscodolz,Músico Ayllón - Francisco Dolz,39.46563907,-0.396839158,False,False,Open,Valence,15,15,0,12-11-2025,14:47:54
215,Calle Zorzal,CALLE ZORZAL - Aprox. Avenida de Andalucia,37.38664148,-5.953981074,False,False,Open,Seville,15,13,2,12-11-2025,14:53:43
